constituency,ac_number,candidate,party,votes,turnout,reserved,region,vote_share_%
Thiruverambur,142,N. MUNIYANDI,IND,54,66.59,GEN,Delta,0.02740935877327892
Lalgudi,143,A.SOUNDARAPANDIAN,DMK,84914,79.23,GEN,Delta,48.59059020108267
Lalgudi,143,D.R.DHARMARAJ,AIADMK,67965,79.23,GEN,Delta,38.891813635167146
Lalgudi,143,I.MALAR TAMIL PRABHA,NTK,16248,79.23,GEN,Delta,9.297641255708024
Lalgudi,143,M.VIJAYAMURTHY,AMMK,2941,79.23,GEN,Delta,1.6829371573755108
Lalgudi,143,NONE OF THE ABOVE,NOTA,1200,79.23,GEN,Delta,0.6866795609828674
Lalgudi,143,U.JOHNSON,IND,304,79.23,GEN,Delta,0.17395882211565972
Lalgudi,143,K.KAMARAJ,Samaniya Makkal Nala Katchi,270,79.23,GEN,Delta,0.15450290122114516
Lalgudi,143,ANBIL K.THANGAMANI,IND,247,79.23,GEN,Delta,0.14134154296897353
Lalgudi,143,R.SILAMBARASAN,Anna MGR Dravida Makkal Kalgam,138,79.23,GEN,Delta,0.07896814951302975
Lalgudi,143,P.NAMBIRAJAN,Puthiya Tamilagam,124,79.23,GEN,Delta,0.07095688796822962
Lalgudi,143,K.DHARMARAJ,IND,120,79.23,GEN,Delta,0.06866795609828673
Lalgudi,143,A.ANANDHKUMAR,IND,96,79.23,GEN,Delta,0.05493436487862939
Lalgudi,143,VEERAN.MUTHUKUMAR,SHS,65,79.23,GEN,Delta,0.03719514288657198
Lalgudi,143,P.M.SAHADEVAN,IND,65,79.23,GEN,Delta,0.03719514288657198
Lalgudi,143,K.ANANTHABABU,IND,57,79.23,GEN,Delta,0.0326172791466862
Manachanallur,144,S. KATHIRAVAN,DMK,116334,79.63,GEN,Delta,59.137144861452114
Manachanallur,144,M. PARANJOTHI,AIADMK,56716,79.63,GEN,Delta,28.830972097255476
Manachanallur,144,DR. KRISHNASAMY. V,NTK,14443,79.63,GEN,Delta,7.341944601182397
Manachanallur,144,R. SAMSON,MNM,1996,79.63,GEN,Delta,1.0146452554150844
Manachanallur,144,M. RAJASEKHARN,AMMK,1631,79.63,GEN,Delta,0.8291014086082179
Manachanallur,144,NONE OF THE ABOVE,NOTA,1067,79.63,GEN,Delta,0.5423980398436348
Manachanallur,144,V.M. SELVARAJ,IND,577,79.63,GEN,Delta,0.2933117797467453
Manachanallur,144,P. RAJARAM,IND,482,79.63,GEN,Delta,0.245019545646328
Manachanallur,144,V. INDIRANI,BSP,451,79.63,GEN,Delta,0.22926102715040234
Manachanallur,144,C. ARULMANI,Akila India Vallalar Peravai,379,79.63,GEN,Delta,0.1926605970953492
Manachanallur,144,T. RENGARAJ,Tamil Nadu Ilangyar Katchi,240,79.63,GEN,Delta,0.12200143351684384
Manachanallur,144,K.R.ELAIYARAJA,IND,237,79.63,GEN,Delta,0.12047641559788327
Manachanallur,144,V. RAJU,IND,231,79.63,GEN,Delta,0.11742637975996217
Manachanallur,144,V. GOPALAKRISHNAN,IND,206,79.63,GEN,Delta,0.10471789710195761
Manachanallur,144,P. NEELAMEGAM,IND,192,79.63,GEN,Delta,0.09760114681347506
Manachanallur,144,S. PUGAZHENTHI,IND,168,79.63,GEN,Delta,0.08540100346179068
Manachanallur,144,R. SUDHA,IND,161,79.63,GEN,Delta,0.08184262831754939
Manachanallur,144,M. DHINAKARAN,Puthiya Tamilagam,158,79.63,GEN,Delta,0.08031761039858885
Manachanallur,144,R. RAJASEHAR,IND,137,79.63,GEN,Delta,0.06964248496586502
Manachanallur,144,P. JAGADEESAN,My India Party,112,79.63,GEN,Delta,0.05693400230786046
Manachanallur,144,K. RAJINIKANTH,IND,110,79.63,GEN,Delta,0.05591732369522009
Manachanallur,144,P. RAMALINGAM,IND,109,79.63,GEN,Delta,0.05540898438889991
Manachanallur,144,K. GURUNATHAN,Samaniya Makkal Nala Katchi,103,79.63,GEN,Delta,0.05235894855097881
Manachanallur,144,V. MUTHUSAMY,IND,100,79.63,GEN,Delta,0.05083393063201826
Manachanallur,144,S. ROHINI,Makkal Munnetra Peravai,91,79.63,GEN,Delta,0.04625887687513661
Manachanallur,144,N. MOHAN,IND,91,79.63,GEN,Delta,0.04625887687513661
Manachanallur,144,K. MANIMARABOOPATHI,IND,61,79.63,GEN,Delta,0.031008697685531137
Manachanallur,144,S. MANOJ KUMAR,IND,55,79.63,GEN,Delta,0.027958661847610044
Manachanallur,144,A.C. MANOHARAN,IND,43,79.63,GEN,Delta,0.02185859017176785
Manachanallur,144,P. MACHAVALLAVAN,IND,38,79.63,GEN,Delta,0.01931689364016694
Musiri,145,N. THIYAGARAJAN,DMK,90624,75.98,GEN,Delta,50.42903408901205
Musiri,145,M. SELVARASU,AIADMK,63788,75.98,GEN,Delta,35.49575417626568
Musiri,145,SRIDEVI ILANGOVAN,NTK,14311,75.98,GEN,Delta,7.963562707978587
Musiri,145,KUMAR.K.S,DMDK,3182,75.98,GEN,Delta,1.770669871901884
Musiri,145,S. GOKUL,MNM,2499,75.98,GEN,Delta,1.3906046542686388
Musiri,145,NONE OF THE ABOVE,NOTA,1092,75.98,GEN,Delta,0.6076591766552034
Musiri,145,N. SIVAKUMAR,IND,513,75.98,GEN,Delta,0.2854662615605489
Musiri,145,T. SENTHIL KUMAR,IND,497,75.98,GEN,Delta,0.27656283040076574
Musiri,145,T. PERIYATHAMBI,IND,463,75.98,GEN,Delta,0.2576430391862264
Musiri,145,V. BERNARDSHAW,BSP,458,75.98,GEN,Delta,0.25486071694879414
Musiri,145,SHANMUGAM,IND,363,75.98,GEN,Delta,0.2019965944375814
Musiri,145,N. SAMINATHAN,IND,317,75.98,GEN,Delta,0.17639922985320466
Musiri,145,R. MICHAEL,IND,297,75.98,GEN,Delta,0.16526994090347566
Musiri,145,GAUTHAM. S,RSPS,253,75.98,GEN,Delta,0.14078550521407188
Musiri,145,DEVANUR KARTHICK,IND,227,75.98,GEN,Delta,0.12631742957942416
Musiri,145,"A.CHANDRAN. M.SC.,",IND,175,75.98,GEN,Delta,0.09738127831012877
Musiri,145,V. NATARAJAN,IND,164,75.98,GEN,Delta,0.09126016938777781
Musiri,145,"P. LOGANATHAN. M.SC.,",IND,161,75.98,GEN,Delta,0.08959077604531847
Musiri,145,D. DHARMALINGAM,Samaniya Makkal Nala Katchi,110,75.98,GEN,Delta,0.061211089223509506
Musiri,145,N. ARAVAN,IND,108,75.98,GEN,Delta,0.06009816032853661
Musiri,145,R. ANANDHAN,IND,104,75.98,GEN,Delta,0.057872302538590804
Thuraiyur,146,S.STALINKUMAR,DMK,87786,76.63,SC,Delta,49.913575473629145
Thuraiyur,146,T.INDRAGANDHI,AIADMK,65715,76.63,SC,Delta,37.364393095135206
Thuraiyur,146,R.TAMILZHSELVI,NTK,13158,76.63,SC,Delta,7.48140735518206
Thuraiyur,146,T.N. YUVARAJAN,MNM,2528,76.63,SC,Delta,1.437376333325752
Thuraiyur,146,K.SUBRAMANIAN,AMMK,2435,76.63,SC,Delta,1.3844981691646387
Thuraiyur,146,NONE OF THE ABOVE,NOTA,1594,76.63,SC,Delta,0.9063203620732788
Thuraiyur,146,S.ESWARAMOORTHY,BSP,867,76.63,SC,Delta,0.4929609497600582
Thuraiyur,146,K.GUNASEKARAN,Puthiya Tamilagam,541,76.63,SC,Delta,0.3076030839909937
Thuraiyur,146,S.KARUPPIAH,IND,320,76.63,SC,Delta,0.18194637130705726
Thuraiyur,146,SRINIVASAN J,IND,317,76.63,SC,Delta,0.18024062407605357
Thuraiyur,146,K.SUNDARRAJ,IND,230,76.63,SC,Delta,0.1307739543769474
Thuraiyur,146,K.JAYAKKANNAN,Tamizhaga Murpokku Makkal Katchi,166,76.63,SC,Delta,0.09438468011553594
Thuraiyur,146,A.SEERANGAN,IND,119,76.63,SC,Delta,0.06766130682981192
Thuraiyur,146,M.MALARMANNAN,Samaniya Makkal Nala Katchi,100,76.63,SC,Delta,0.05685824103345539
Perambalur,147,"PRABHAHARAN, M.",DMK,122090,78.2,SC,Central,50.86532292334998
Perambalur,147,"THAMIZHSELVAN, R.",AIADMK,91056,78.2,SC,Central,37.93589027855316
Perambalur,147,"MAHESHWARI, M.",NTK,18673,78.2,SC,Central,7.779573879496388
Perambalur,147,"RAJENDRAN, K.",DMDK,2932,78.2,SC,Central,1.2215343337805071
Perambalur,147,NONE OF THE ABOVE,NOTA,1884,78.2,SC,Central,0.7849149675451826
Perambalur,147,"SASIKALA, M.",IJK,1080,78.2,SC,Central,0.4499512552806779
Perambalur,147,"RADHIKA, T.",Puthiya Tamilagam,1003,78.2,SC,Central,0.4178713972652962
Perambalur,147,"RAJENDRAN, K.",BSP,520,78.2,SC,Central,0.21664319698699308
Perambalur,147,"GUNASEKARAN, A.",NCP,409,78.2,SC,Central,0.17039820686092338
Perambalur,147,"SATHISH, S.",IND,379,78.2,SC,Central,0.15789956088090457
Kunnam,148,"SIVASANKAR, S.S.",DMK,103922,80.05,GEN,Central,47.26326752441115
Kunnam,148,"RAMACHANDRAN, R.T.",AIADMK,97593,80.05,GEN,Central,44.38486622187658
Kunnam,148,"ARUL, P.",NTK,9354,80.05,GEN,Central,4.254157968700968
Kunnam,148,"KAARTHIKEYAN, S.",AMMK,2118,80.05,GEN,Central,0.9632570641125345
Kunnam,148,"SELVARAJU, R.",IND,977,80.05,GEN,Central,0.4443352935023354
Kunnam,148,"BALAMURUGAN, S.",IND,934,80.05,GEN,Central,0.42477908304112716
Kunnam,148,NONE OF THE ABOVE,NOTA,753,80.05,GEN,Central,0.3424610808672042
Kunnam,148,"SATHIK BASHA, A.S.",MNM,739,80.05,GEN,Central,0.3360939425775085
Kunnam,148,"PRAKASH, M.R.",IND,604,80.05,GEN,Central,0.27469653764115715
Kunnam,148,"PANDIYAN, S.",BSP,494,80.05,GEN,Central,0.22466902250783388
Kunnam,148,"VINOTHKUMAR, M.",IND,451,80.05,GEN,Central,0.20511281204662565
Kunnam,148,"PUGALENTHI, DR.S.",IND,366,80.05,GEN,Central,0.16645518671633033
Kunnam,148,"GOWTHAMAN, V.",IND,336,80.05,GEN,Central,0.1528113189526967
Kunnam,148,"SURESHKUMAR, S.",IND,269,80.05,GEN,Central,0.1223400142805816
Kunnam,148,"RAVANAN, M.",New Generation People’s Party,187,80.05,GEN,Central,0.08504677572664966
Kunnam,148,"SELVAM, J.",IND,174,80.05,GEN,Central,0.07913443302907508
Kunnam,148,"MANIKANDAN, K.",IND,152,80.05,GEN,Central,0.06912893000241042
Kunnam,148,"ARUL, G.",IND,123,80.05,GEN,Central,0.05593985783089791
Kunnam,148,KALAIYARASI SARAVANAN,IND,90,80.05,GEN,Central,0.040931603290900904
Kunnam,148,"MATHIYAZHAGAN, S.",IND,87,80.05,GEN,Central,0.03956721651453754
Kunnam,148,"KALAISELVI, J.",IND,68,80.05,GEN,Central,0.030926100264236235
Kunnam,148,"KATHIRAVAN, C.",IND,48,80.05,GEN,Central,0.021830188421813817
Kunnam,148,"MUTHAMILSELVAN, D.",IND,40,80.05,GEN,Central,0.018191823684844847
Ariyalur,149,CHINNAPPA K,DMK,103975,84.54,GEN,Central,46.164946164946166
Ariyalur,149,RAJENDRAN S,AIADMK,100741,84.54,GEN,Central,44.729048729048735
Ariyalur,149,SUGUNA KUMAR,NTK,12346,84.54,GEN,Central,5.481629481629482
Ariyalur,149,DURAI.MANIVEL,AMMK,2044,84.54,GEN,Central,0.9075369075369075
Ariyalur,149,NONE OF THE ABOVE,NOTA,1386,84.54,GEN,Central,0.6153846153846154
Ariyalur,149,THANGA. SHANMUGA SUNDARAM,New Generation People’s Party,1037,84.54,GEN,Central,0.4604284604284604
Ariyalur,149,JAWAHAR P,IJK,905,84.54,GEN,Central,0.4018204018204018
Ariyalur,149,RAMESH K,IND,767,84.54,GEN,Central,0.34054834054834054
Ariyalur,149,RAVICHANDRAN S,IND,632,84.54,GEN,Central,0.2806082806082806
Ariyalur,149,MANIKANNAN M,IND,540,84.54,GEN,Central,0.23976023976023975
Ariyalur,149,SAVARIANANDHAM V,BSP,486,84.54,GEN,Central,0.21578421578421578
Ariyalur,149,SIVATHASAN V,IND,159,84.54,GEN,Central,0.07059607059607059
Ariyalur,149,DEVA P,IND,133,84.54,GEN,Central,0.059052059052059055
Ariyalur,149,KUMAR J,IND,74,84.54,GEN,Central,0.032856032856032856
Jayankondam,150,KANNAN KA SO KA,DMK,99529,80.38,GEN,Central,45.99987059084523
Jayankondam,150,BALU K,PMK,94077,80.38,GEN,Central,43.480089477187015
Jayankondam,150,MAHALINGAM NEELA,NTK,9956,80.38,GEN,Central,4.601419803298085
Jayankondam,150,SORNALATHA @ LATHA G,IJK,4700,80.38,GEN,Central,2.172225097981217
Jayankondam,150,NONE OF THE ABOVE,NOTA,1861,80.38,GEN,Central,0.8601087036900096
Jayankondam,150,SIVA J K,AMMK,1560,80.38,GEN,Central,0.7209938623086594
Jayankondam,150,KESAVARAJAN V K,IND,1546,80.38,GEN,Central,0.7145234045699919
Jayankondam,150,RAJKUMAR S,IND,947,80.38,GEN,Central,0.4376802484655772
Jayankondam,150,NEELAMEGAM K,BSP,605,80.38,GEN,Central,0.2796162094209865
Jayankondam,150,NATARAJAN A,Anna Dravidar Kazhagam,418,80.38,GEN,Central,0.19318938105449976
Jayankondam,150,SATHISHKUMAR R,IND,349,80.38,GEN,Central,0.16129926791392443
Jayankondam,150,SAMUVEL MARTIN A,IND,312,80.38,GEN,Central,0.14419877246173188
Jayankondam,150,SEDHURAMAN R,IND,258,80.38,GEN,Central,0.11924129261258597
Jayankondam,150,SUDARVIZHI K,IND,250,80.38,GEN,Central,0.11554388819049027
Tittakudi,151,"GANESAN,  C.V.",DMK,83726,76.3,SC,Central,49.78238120154117
Tittakudi,151,"PERIYASAMY,  D.",BJP,62163,76.3,SC,Central,36.961304285782234
Tittakudi,151,"KAMATCHI,  N.",NTK,10591,76.3,SC,Central,6.297269657042287
Tittakudi,151,"UMANATH,  R.",DMDK,4142,76.3,SC,Central,2.4627788612472052
Tittakudi,151,"PRABAKARAN,  R.",MNM,1745,76.3,SC,Central,1.037554107406174
Tittakudi,151,"NATARAJAN,  M.",IND,1063,76.3,SC,Central,0.6320458545402654
Tittakudi,151,NONE OF THE ABOVE,NOTA,999,76.3,SC,Central,0.5939922941540218
Tittakudi,151,"KARUPPAN,  M.",IND,944,76.3,SC,Central,0.5612900156970937
Tittakudi,151,"AYYASAMY,  S.",IND,724,76.3,SC,Central,0.4304809018693812
Tittakudi,151,"PALANIAMMAL,  P.",IND,601,76.3,SC,Central,0.35734671550206915
Tittakudi,151,"RAVICHANDRAN,  P.",BSP,559,76.3,SC,Central,0.3323740664985968
Tittakudi,151,"SUMATHI,  S.",IND,238,76.3,SC,Central,0.1415116776863435
Tittakudi,151,"ARULDOSS,  E.",Desiya Makkal Sakthi Katchi,221,76.3,SC,Central,0.13140370070874757
Tittakudi,151,"SEENUVASAN,  C.",IND,197,76.3,SC,Central,0.1171336155639062
Tittakudi,151,"KAMARAJ,  K.",IND,141,76.3,SC,Central,0.08383675022594302
Tittakudi,151,"KOLANJINATHAN,  V.",IND,130,76.3,SC,Central,0.0772962945345574
Vriddhachalam,152,RADHAKRISHNAN,INC,77064,77.02,GEN,Central,39.17167342706395
Vriddhachalam,152,KARTHIKEYAN. J,PMK,76202,77.02,GEN,Central,38.73351835473279
Vriddhachalam,152,PREMALATHA VIJAYAKANT,DMDK,25908,77.02,GEN,Central,13.169050596236541
Vriddhachalam,152,N. AMUTHA,NTK,8642,77.02,GEN,Central,4.392733335366535
Vriddhachalam,152,R. KESAVAPERUMAL,Tamil Nadu Ilangyar Katchi,891,77.02,GEN,Central,0.45289578822165966
Vriddhachalam,152,STALIN,IND,862,77.02,GEN,Central,0.4381550723311679
Vriddhachalam,152,R. PARTHASARATHI,IJK,841,77.02,GEN,Central,0.4274807608242602
Vriddhachalam,152,NONE OF THE ABOVE,NOTA,761,77.02,GEN,Central,0.3868167169884209
Vriddhachalam,152,S. MURUGANANTHAM,IND,527,77.02,GEN,Central,0.2678743887685911
Vriddhachalam,152,PERUMAL,IND,485,77.02,GEN,Central,0.24652576575477547
Vriddhachalam,152,A. AYYASAMY,BSP,468,77.02,GEN,Central,0.23788465643965964
Vriddhachalam,152,B. ARASI,RJD,405,77.02,GEN,Central,0.20586172191893623
Vriddhachalam,152,R. SARAVANAN,IND,398,77.02,GEN,Central,0.20230361808330027
Vriddhachalam,152,G. PICHAMUTHU,Desiya Sirupanmayinar Makkal Iyakkam,323,77.02,GEN,Central,0.164181076987201
Vriddhachalam,152,M. ANWAR BASHA,IND,300,77.02,GEN,Central,0.1524901643843972
Vriddhachalam,152,SATHIYANATHAN,Anaithu Makkal Puratchi Katchi,273,77.02,GEN,Central,0.13876604958980146
Vriddhachalam,152,K.P.SENTHILMURUGAN,IND,270,77.02,GEN,Central,0.1372411479459575
Vriddhachalam,152,C. DHANASEKAR,IND,268,77.02,GEN,Central,0.1362245468500615
Vriddhachalam,152,M. SATHIYASEELAN,IND,261,77.02,GEN,Central,0.13266644301442557
Vriddhachalam,152,S. SADHASIVAM,IND,246,77.02,GEN,Central,0.12504193479520573
Vriddhachalam,152,N. RADHIKA,IND,194,77.02,GEN,Central,0.0986103063019102
Vriddhachalam,152,SIVASANKAR,New Generation People’s Party,179,77.02,GEN,Central,0.09098579808269033
Vriddhachalam,152,S. MAHAVEER CHAND,IND,175,77.02,GEN,Central,0.08895259589089838
Vriddhachalam,152,K. RAVICHANDIRAN,IND,156,77.02,GEN,Central,0.07929488547988656
Vriddhachalam,152,T. VEERAMANI,IND,148,77.02,GEN,Central,0.07522848109630262
Vriddhachalam,152,RAMADOSS  S,IND,115,77.02,GEN,Central,0.058454563014018926
Vriddhachalam,152,A. MANIKANDAN,IND,109,77.02,GEN,Central,0.055404759726330986
Vriddhachalam,152,S. RADHAKRISHNAN,IND,103,77.02,GEN,Central,0.05235495643864304
Vriddhachalam,152,S. ARULJOTHI,IND,86,77.02,GEN,Central,0.0437138471235272
Vriddhachalam,152,P. RAMASAMY,IND,74,77.02,GEN,Central,0.03761424054815131
Neyveli,153,SABA.RAJENDRAN,DMK,75177,74.25,GEN,Central,45.80332663132882
Neyveli,153,JAGAN.K,PMK,74200,74.25,GEN,Central,45.20806677633583
Neyveli,153,RAMESH.K,NTK,7785,74.25,GEN,Central,4.743191372692378
Neyveli,153,BAKTHARATCHAGAN.R,AMMK,2230,74.25,GEN,Central,1.3586790958386643
Neyveli,153,NONE OF THE ABOVE,NOTA,1171,74.25,GEN,Central,0.7134588435995858
Neyveli,153,ILANGOVAN.R,IJK,1011,74.25,GEN,Central,0.6159751416560044
Neyveli,153,RAJENDRAN .B,IND,556,74.25,GEN,Central,0.33875586425394505
Neyveli,153,VADUGANATHAN.R,IND,519,74.25,GEN,Central,0.31621275817949185
Neyveli,153,KANAGARAJI.C,BSP,455,74.25,GEN,Central,0.2772192774020593
Neyveli,153,DHILIBAN.U,IND,392,74.25,GEN,Central,0.2388350697617742
Neyveli,153,DHANASEKARAN.S,IND,334,74.25,GEN,Central,0.203497227807226
Neyveli,153,DHURGA.K,IND,209,74.25,GEN,Central,0.12733808566380309
Neyveli,153,BOOBALAN.E,IND,91,74.25,GEN,Central,0.05544385548041186
Panruti,154,VELMURUGAN.T,DMK,93801,79.6,GEN,Central,47.602880501804115
Panruti,154,RAJENDRAN.R,AIADMK,89104,79.6,GEN,Central,45.21920943521663
Panruti,154,SUBHASHINI.R,NTK,6547,79.6,GEN,Central,3.322523839248106
Panruti,154,SIVAKOZHUNDU.P,DMDK,3362,79.6,GEN,Central,1.7061746063161953
Panruti,154,JAYLANI,MNM,1670,79.6,GEN,Central,0.8475049353206563
Panruti,154,NONE OF THE ABOVE,NOTA,1323,79.6,GEN,Central,0.6714066044486396
Panruti,154,VELMURUGAN.K,IND,418,79.6,GEN,Central,0.21212997782277507
Panruti,154,ARULKUMAR.R,IND,159,79.6,GEN,Central,0.08069058965029002
Panruti,154,VELMURUGAN.R,IND,152,79.6,GEN,Central,0.07713817375373638
Panruti,154,PRAKASH.R,IND,125,79.6,GEN,Central,0.06343599815274374
Panruti,154,SUMATHI.V,IND,116,79.6,GEN,Central,0.05886860628574618
Panruti,154,KAMADEVAN.S,IND,69,79.6,GEN,Central,0.035016670980314545
Panruti,154,KRISHNARAJ.S,IND,68,79.6,GEN,Central,0.03450918299509259
Panruti,154,KUMAR.D,IND,48,79.6,GEN,Central,0.024359423290653593
Panruti,154,NAGAMANI.M,IND,45,79.6,GEN,Central,0.022836959334987743
Panruti,154,GOVINDASAMY.S,IND,42,79.6,GEN,Central,0.021314495379321896
Cuddalore,155,G.IYAPPAN,DMK,84563,74.77,GEN,Central,46.462931522354275
Cuddalore,155,M.C.SAMPATH,AIADMK,79412,74.77,GEN,Central,43.63272729270719
Cuddalore,155,JALADEEPAN.V,NTK,9563,74.77,GEN,Central,5.2543667342487135
Cuddalore,155,K.ANANDRAJ,MNM,4040,74.77,GEN,Central,2.2197680232526196
Cuddalore,155,A.GNANAPANDITHAN,DMDK,1499,74.77,GEN,Central,0.8236218482316031
Cuddalore,155,NONE OF THE ABOVE,NOTA,1236,74.77,GEN,Central,0.6791171477079796
Cuddalore,155,S.PUSHBARAJ,Tamil Nadu Ilangyar Katchi,617,74.77,GEN,Central,0.33900912632348174
Cuddalore,155,J.JACOB,IND,307,74.77,GEN,Central,0.16868039186597875
Cuddalore,155,S.DEENADHAYALAN,IND,291,74.77,GEN,Central,0.15988923137784958
Cuddalore,155,V. DAKSHNAMOORTHY,IND,185,74.77,GEN,Central,0.1016477931439937
Cuddalore,155,R.VALLAL KUMAR,BSP,79,74.77,GEN,Central,0.043406354910137855
Cuddalore,155,S.V.RAJARAJAN,Desiya Makkal Sakthi Katchi,74,74.77,GEN,Central,0.04065911725759749
Cuddalore,155,S.SAMPATH,IND,46,74.77,GEN,Central,0.02527458640337141
Cuddalore,155,K.THANGARASU,IND,31,74.77,GEN,Central,0.017032873445750298
Cuddalore,155,A.MOHAMED USMAN,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,29,74.77,GEN,Central,0.01593397838473415
Cuddalore,155,G.KRISHNAN,IND,29,74.77,GEN,Central,0.01593397838473415
Kurinjipadi,156,M.R.K.PANNEERSELVAM,DMK,101456,82.06,GEN,Central,51.03908321217823
Kurinjipadi,156,SELVI RAMAJAYAM,AIADMK,83929,82.06,GEN,Central,42.22184212776875
Kurinjipadi,156,S.SUMATHI,NTK,8512,82.06,GEN,Central,4.282099395817507
Kurinjipadi,156,NONE OF THE ABOVE,NOTA,1212,82.06,GEN,Central,0.6097162203631131
Kurinjipadi,156,K.CHANDRAMOULI,JD(S),1189,82.06,GEN,Central,0.5981456980294898
Kurinjipadi,156,A.VASANTHAKUMAR,AMMK,837,82.06,GEN,Central,0.42106639970620935
Kurinjipadi,156,R.RAJESH,IND,515,82.06,GEN,Central,0.25907908703548127
Kurinjipadi,156,T.VELAYUDHAM,BSP,482,82.06,GEN,Central,0.24247790281767373
Kurinjipadi,156,R.SARATHKUMAR,IND,154,82.06,GEN,Central,0.07747219301643517
Kurinjipadi,156,R.MUTHUKRISHNAN,Anna Dravidar Kazhagam,140,82.06,GEN,Central,0.07042926637857744
Kurinjipadi,156,L.MADHIYAZHAGAN,IND,139,82.06,GEN,Central,0.06992620019015902
Kurinjipadi,156,N.MUTHAZHAGAN,IND,124,82.06,GEN,Central,0.06238020736388287
Kurinjipadi,156,BRIJITA ROSLENE,IND,92,82.06,GEN,Central,0.04628208933449374
Bhuvanagiri,157,ARUNMOZHITHEVAN. A,AIADMK,96453,78.57,GEN,Central,48.919940151649634
Bhuvanagiri,157,SARAVANAN. DURAI.K,DMK,88194,78.57,GEN,Central,44.731062815408414
Bhuvanagiri,157,RATHINAVEL. R.,NTK,6958,78.57,GEN,Central,3.5290239139806756
Bhuvanagiri,157,BALAMURUGAN. K.S.K,AMMK,2470,78.57,GEN,Central,1.2527578424162502
Bhuvanagiri,157,NONE OF THE ABOVE,NOTA,1058,78.57,GEN,Central,0.5366063956584587
Bhuvanagiri,157,EZHILVENDHAN. R,BSP,504,78.57,GEN,Central,0.2556234625821013
Bhuvanagiri,157,RANJITH. R,IND,333,78.57,GEN,Central,0.16889407349174548
Bhuvanagiri,157,REVATHI. R.,IJK,315,78.57,GEN,Central,0.15976466411381332
Bhuvanagiri,157,SARAVANAN. J.,IND,196,78.57,GEN,Central,0.09940912433748383
Bhuvanagiri,157,JEYAKUMAR. K,IND,184,78.57,GEN,Central,0.09332285141886237
Bhuvanagiri,157,PAZHANIVEL. M,IND,142,78.57,GEN,Central,0.07202089620368726
Bhuvanagiri,157,BALAMURUGAN. G.C,IND,133,78.57,GEN,Central,0.06745619151472118
Bhuvanagiri,157,ANANDAN. S (A) KAVIGNAR SELLA AANANTHAMAALAI,IND,102,78.57,GEN,Central,0.051733319808282406
Bhuvanagiri,157,SIVAKUMARI. T,IND,68,78.57,GEN,Central,0.034488879872188266
Bhuvanagiri,157,EZHILVENDAN. P.,IND,55,78.57,GEN,Central,0.027895417543681685
Chidambaram,158,K.A. PANDIAN,AIADMK,91961,71.93,GEN,Central,50.15543871896679
Chidambaram,158,S. ABDUL RAHMAN,IUML,75024,71.93,GEN,Central,40.91801562022776
Chidambaram,158,NATARAJAN KRISHNAMOORTHY,NTK,9071,71.93,GEN,Central,4.947314455255465
Chidambaram,158,G. DEVASAGAYAM,MNM,2953,71.93,GEN,Central,1.6105632881015752
Chidambaram,158,M. NANTHINIDEVI,AMMK,1388,71.93,GEN,Central,0.7570138313189929
Chidambaram,158,NONE OF THE ABOVE,NOTA,1202,71.93,GEN,Central,0.6555696147301365
Chidambaram,158,D. CHANDRA PRABU,BSP,478,71.93,GEN,Central,0.26070072865308264
Chidambaram,158,S. BALAMURUGAN,IND,337,71.93,GEN,Central,0.1837994676905624
Chidambaram,158,K. UDAYA SELVAN,Anaithu Makkal Puratchi Katchi,305,71.93,GEN,Central,0.16634669924516776
Chidambaram,158,C. VINOBA,IND,245,71.93,GEN,Central,0.13362275841005278
Chidambaram,158,B. NARAYANAMOORTHY,IND,242,71.93,GEN,Central,0.13198656136829703
Chidambaram,158,M. RAGHUNATHAN,Ilantamilar Munnani Kazhagam,146,71.93,GEN,Central,0.07962825603211308
Kattumannarkoil,159,SINTHANAI SELVAN,VCK,86056,75.87,SC,Central,49.01772033652121
Kattumannarkoil,159,N. MURUGUMARAN,AIADMK,75491,75.87,SC,Central,42.999868991404696
Kattumannarkoil,159,P. NIVEDHA,NTK,6806,75.87,SC,Central,3.8767152157939404
Kattumannarkoil,159,S. NARAYANAMOORTHY,AMMK,1904,75.87,SC,Central,1.0845233280740028
Kattumannarkoil,159,THANGA VIKRAM,MNM,1415,75.87,SC,Central,0.8059876624079378
Kattumannarkoil,159,A. ANANDAN,IND,991,75.87,SC,Central,0.5644761649796937
Kattumannarkoil,159,NONE OF THE ABOVE,NOTA,648,75.87,SC,Central,0.3691024772016564
Kattumannarkoil,159,M.G. KALYANASUNDARAM,All India Jananayaka Makkal Kazhagam,460,75.87,SC,Central,0.2620171906061141
Kattumannarkoil,159,THANGA UDHAYAKUMAR,BSP,429,75.87,SC,Central,0.24435951036961512
Kattumannarkoil,159,M.A.T. ARCHUNAN,IND,421,75.87,SC,Central,0.23980268966342183
Kattumannarkoil,159,P.M. KUMAR,IND,363,75.87,SC,Central,0.2067657395435205
Kattumannarkoil,159,MATHIAZHAGAN,IND,227,75.87,SC,Central,0.12929978753823457
Kattumannarkoil,159,S.TAMILSELVAN,IND,216,75.87,SC,Central,0.1230341590672188
